Scrip,S.N.,Code,Address,District,Branch Name,Open Date,Bank Type
RULB,65,14083072,"5, Ramdhuni Municipality",Sunsari,Jhumka Branch (JMK),17/12/2019,MF
RULB,66,14083073,"1, Pathari Shanishchare Municipality",Morang,Pathari Branch (PTR),17/12/2019,MF
RULB,67,14083074,"4, Katari Municipality",Udayapur,Katari Branch (KRI),15/01/2020,MF
RULB,68,14083075,"4, Ganeshman Charnath Municipality",Dhanusa,Birendrabajar Branch (BBR),26/01/2020,MF
RULB,69,14083076,"1, Om Satiya Rural Municipality",Rupandehi,Omsatiya Branch (OSY),26/01/2020,MF
RULB,70,14083077,"1, Kapilbastu Municipality",Kapilbastu,Taulihawa Branch (TLW),13/02/2020,MF
RULB,71,14083078,"6, Ratuwamai Municipality",Morang,Sautha Branch (STH),13/02/2020,MF
RULB,72,14083079,"1, Durga Bhagawati Rural Municipality",Rautahat,Gangapipra Branch (GPR),13/02/2020,MF
RULB,73,14083080,"5, Gaushala Municipality",Mahottari,Gaushala Branch (GSL),13/02/2020,MF
RULB,74,14083081,"2, Madhuwan Municipality",Bardiya,Oralibazar Branch (OBR),15/03/2020,MF
RULB,75,14083082,"6, Ishworpur Municipality",Sarlahi,Bayalbas Branch (BYS),15/03/2020,MF
RULB,76,14083083,"5, Duduwa Rural Municipality",Banke,Kamdi Branch (KMD),15/03/2020,MF
RULB,77,14083084,"1, Saptakoshi Municipality",Saptari,Fattepur Branch (FTR),17/07/2020,MF
RULB,78,14083085,"1, Sakhuwa Nankarkatti Rural Municipality",Siraha,Sakhuwan Branch (SKN),17/07/2020,MF
RULB,79,14083086,"5, Konjyosom Rural Municipality",Lalitpur,Bhardev Branch (BDV),17/07/2020,MF
RULB,80,14083087,"3, Rapti Rural Municipality",Dang,Masuriya Branch (MSR),05/10/2020,MF
RULB,81,14083088,"6, Gadhi Rural Municipality",Sunsari,Satterjhora Branch (STJ),22/10/2020,MF
RULB,82,14083089,"1, Suryabinayak Municipality",Bhaktapur,Sirutar Branch (SRT),30/10/2020,MF
RULB,83,14083090,"3, Mahankal Rural Municipality",Lalitpur,Gotikhel Branch (GTL),10/01/2021,MF
RULB,84,14083091,"1, Janakpurdham Sub-Metropolitian City",Dhanusa,Janakpur Branch (JKR),19/01/2021,MF
RULB,85,14083092,"15, Biratnagar Metropolitian City",Morang,Rani-Biratnagar Branch (BRT),19/01/2021,MF
RULB,86,14083093,"3, Bagmati Rural Municipality",Lalitpur,Bhattedada Branch (BTD),01/03/2021,MF
RULB,87,14083094,"3, Sworgadwari Municipality",Pyuthan,Sworgadwari Branch (SDR),05/03/2021,MF
RULB,88,14083095,"4, Gadhawa Rural Municipality",Dang,Gadhawa Branch (GWA),29/03/2021,MF
RULB,89,14083096,"4, Aanbu Khaireni Rural Municipality",Tanahu,Aanbukhaireni Branch (AKI),01/04/2021,MF
RULB,90,14083097,"8, Bhanu Municipality",Tanahu,Purkot Branch (PKT),03/04/2021,MF
RULB,91,14083098,"1, Bensi Shahar Municipality",Lamjung,Udipur Branch (UDP),03/04/2021,MF
RULB,92,14083099,"3, Madhya Nepal Municipality",Lamjung,Suryapal Branch (SPL),18/04/2021,MF
RULB,93,14083100,"7, Palungtar Municipality",Gorkha,Chyangli Branch (CGL),20/04/2021,MF
RULB,94,14083101,"7, Byas Municipality",Tanahu,Kyamin Branch (KMN),23/04/2021,MF
RULB,95,14083102,"5, Boudhimai Municipality",Rautahat,Kopwa Branch (KPW),01/08/2021,MF
RULB,96,14083103,"7, Tulsipur Sub-Metropolitian City",Dang,Tulsipur Branch (TPR),09/09/2021,MF
RULB,97,14083104,"10, Suryodaya Municipality",Ilam,Fikkal Branch (FKL),08/10/2021,MF
RULB,98,14083105,"13, Melanchi Municipality",Sindhupalchok,Indravati Branch (IVT),18/10/2021,MF
RULB,99,14083106,"13, Dharan Sub-Metropolitian City",Sunsari,Dharan Branch (DRN),08/11/2021,MF
RULB,100,14083107,"9, Gauradaha Municipality",Jhapa,Baigundhura Branch (BGN),16/12/2021,MF
RULB,101,14083108,"9, Godawari Municipality",Kailali,Balmi Branch (BLM),16/12/2021,MF
RULB,102,14083109,"6, Dhakari Rural Municipality",Achham,Dhakari Branch (DKR),22/12/2021,MF
RULB,103,14083110,"7, Banagad Kupinde Municipality",Salyan,Kupinde Branch (KPD),22/12/2021,MF
RULB,104,14083111,"14, Pokhara Metropolitian City",Kaski,Yunus-Pokhara Branch (PKR),23/01/2022,MF
RULB,105,14083112,"3, Ekadara Rural Municipality",Mahottari,Bhatauliya Branch (VTL),13/02/2022,MF
RULB,106,14083113,"8, Chaubise Rural Municipality",Dhankuta,Chaubise Branch (CBS),02/03/2022,MF
RULB,107,14083114,"9, Bhimeshwor Municipality",Dolakha,Kharidhunga Branch (KDG),04/03/2022,MF
RULB,108,14083115,"5, Bishnupur Rural Municipality",Saptari,Katti Branch (KTI),13/03/2022,MF
RULB,109,14083116,"12, Dhangadhi Sub-Metropolitian City",Kailali,Dhangadhi Branch (DHI),06/06/2022,MF
ULBSL,1,14086001,"11, Kohalpur Municipality",Banke,Head office,15/03/2019,MF
ULBSL,2,14086002,"11, Kohalpur Municipality",Banke,Kohalpur Branch,15/03/2019,MF
ULBSL,3,14086003,"11, Kohalpur Municipality",Banke,NTV Branch,15/03/2019,MF
ULBSL,4,14086004,"18, Nepalganj Sub-Metropolitian City",Banke,Karkando Branch,15/03/2019,MF
ULBSL,5,14086005,"6, Nepalganj Sub-Metropolitian City",Banke,Fultekra Branch,15/03/2019,MF
ULBSL,6,14086006,"4, Khajura Rural Municipality",Banke,Khajura Branch,15/03/2019,MF
ULBSL,7,14086007,"2, Khajura Rural Municipality",Banke,Rimjhim Branch,15/03/2019,MF
ULBSL,8,14086008,"6, Baijanath Rural Municipality",Banke,Samjhana Branch,15/03/2019,MF
ULBSL,9,14086009,"8, Rapti Sonari Rural Municipality",Banke,Samsergunj Branch,15/03/2019,MF
ULBSL,10,14086010,"5, Rapti Sonari Rural Municipality",Banke,Binauna Branch,15/03/2019,MF
ULBSL,11,14086011,"6, Rapti Sonari Rural Municipality",Banke,Fattepur Branch,15/03/2019,MF
ULBSL,12,14086012,"9, Bansgadhi Municipality",Bardiya,Machhagadh Branch,13/04/2019,MF
ULBSL,13,14086013,"8, Badhaiyatal Rural Municipality",Bardiya,Sitalabazzer Branch,13/04/2019,MF
ULBSL,14,14086014,"9, Thakurbaba Municipality",Bardiya,Thakurdwara Branch,16/06/2019,MF
ULBSL,15,14086015,"6, Rajapur Municipality",Bardiya,Branch office Manpur,08/07/2020,MF
ULBSL,16,14086016,"8, Madhuwan Municipality",Bardiya,Kusumba Bazar Branch,09/07/2020,MF
ULBSL,17,14086017,"3, Rapti Rural Municipality",Dang,Maurighat,21/10/2020,MF
ULBSL,18,14086018,"5, Sainamaina Municipality",Rupandehi,Buddhanagar,21/10/2020,MF
ULBSL,19,14086019,"6, Banganga Municipality",Kapilbastu,Baidauli,21/10/2020,MF
ULBSL,20,14086020,"4, Barbardiya Municipality",Bardiya,Branch office Padhnana,11/11/2020,MF
ULBSL,21,14086021,"3, Rainadevi Chhahara Rural Municipality",Palpa,Pelabas Branch,18/01/2021,MF
ULBSL,22,14086022,"2, Ribdikot Rural Municipality",Palpa,Deurali Branch,18/01/2021,MF
ULBSL,23,14086023,"2, Shivaraj Municipality",Kapilbastu,Balapur Branch,14/07/2021,MF
ULBSL,24,14086024,"1, Buddhabhumi Municipality",Kapilbastu,Patharkatta Branch,14/07/2021,MF
ULBSL,25,14086025,"2, Suddhodhan Rural Municipality",Rupandehi,Hirapur Branch,14/07/2021,MF
ULBSL,26,14086026,"8, Tilottama Municipality",Rupandehi,Maidam Branch,14/07/2021,MF
ULBSL,27,14086027,"7, Bardaghat Municipality",Nawalparasi West,Jimirebhar Branch,14/07/2021,MF
ULBSL,28,14086028,"11, Sunawal Municipality",Nawalparasi West,Jargha Branch,14/07/2021,MF
ULBSL,29,14086029,"7, Panini Rural Municipality",Arghakhanchi,Dhakrebas Branch,14/07/2021,MF
ULBSL,30,14086030,"3, Sandhikharka Municipality",Arghakhanchi,Thada Branch,14/07/2021,MF
ULBSL,31,14086031,"2, Sarumarani Rural Municipality",Pyuthan,Darbhan Branch,14/07/2021,MF
ULBSL,32,14086032,"4, Runtigadhi Rural Municipality",Rolpa,Surpal Branch,14/07/2021,MF
ULBSL,33,14086033,"2, Shantinagar Rural Municipality",Dang,Bagmare Branch,14/07/2021,MF
ULBSL,34,14086034,"3, Sunil Smriti Rural Municipality",Rolpa,Ruinibang Branch,17/08/2022,MF
BPW,1,14087001,"8, Banepa Municipality",Kavrepalanchok,Head office,15/04/2019,MF
BPW,2,14087002,"20, Lalitpur Metropolitian City",Lalitpur,Pulchowk Branch,15/04/2019,MF
BPW,3,14087003,"3, Ichchha Kamana Rural Municipality",Chitawan,Kuringhat,30/08/2019,MF
BPW,4,14087004,"4, Makawanpurgadhi Rural Municipality",Makwanpur,Samari Branch,24/09/2019,MF
BPW,5,14087005,"5, Uttargaya Rural Municipality",Rasuwa,Betrawati,24/09/2019,MF
BPW,6,14087006,"8, Banepa Municipality",Kavrepalanchok,Banenpa Branch,17/11/2019,MF
DLBS,1,14088001,"2, Baglung Municipality",Baglung,Head office,19/02/2019,MF
DLBS,2,14088002,"3, Baglung Municipality",Baglung,Baglung Branch,12/02/2019,MF
DLBS,3,14088003,"7, Beni Municipality",Myagdi,Myagdi Branch,12/02/2019,MF
DLBS,4,14088004,"5, Kushma Municipality",Parbat,Parbat Branch,12/02/2019,MF
DLBS,5,14088005,"8, Resunga Municipality",Gulmi,Gulmi Branch,12/02/2019,MF
DLBS,6,14088006,"1, Sandhikharka Municipality",Arghakhanchi,Arghakhanchi Branch,12/02/2019,MF
DLBS,7,14088007,"1, Dhorpatan Municipality",Baglung,Burtibang Branch,12/02/2019,MF
DLBS,8,14088008,"4, Chandrakot Rural Municipality",Gulmi,Shantipur Branch,12/02/2019,MF
DLBS,9,14088009,"3, Galkot Municipality",Baglung,Hatiya Branch,12/02/2019,MF
DLBS,10,14088010,"7, Musikot Municipality",Gulmi,Wamitaksar Branch,12/02/2019,MF
DLBS,11,14088011,"2, Pokhara Metropolitian City",Kaski,Pokhara Branch,12/02/2019,MF
DLBS,12,14088012,"4, Shitaganga Municipality",Arghakhanchi,Thada Branch,12/02/2019,MF
DLBS,13,14088013,"6, Phalebas Municipality",Parbat,Falewash Branch,12/02/2019,MF
DLBS,14,14088014,"6, Malika Rural Municipality",Myagdi,Darbang Branch,12/02/2019,MF
DLBS,15,14088015,"27, Pokhara Metropolitian City",Kaski,Lekthnath Branch,12/02/2019,MF
DLBS,16,14088016,"6, Satyawoti Rural Municipality",Gulmi,Khaireni Branch,12/02/2019,MF
DLBS,17,14088017,"4, Paiyu Rural Municipality",Parbat,Huwash Branch,12/02/2019,MF
DLBS,18,14088018,"3, Modi Rural Municipality",Parbat,Dimuwa Branch,12/02/2019,MF
DLBS,19,14088019,"2, Annapurna Rural Municipality",Kaski,Naudanda Branch,12/02/2019,MF
DLBS,20,14088020,"17, Pokhara Metropolitian City",Kaski,Lamachaur Branch,12/02/2019,MF
DLBS,21,14088021,"6, Malarani Rural Municipality",Arghakhanchi,Hansapur Branch,12/02/2019,MF
DLBS,22,14088022,"4, Kaligandaki Rural Municipality",Gulmi,Purtighat Branch,12/02/2019,MF
DLBS,23,14088023,"2, Bareng Rural Municipality",Baglung,Bareng Branch,12/02/2019,MF
DLBS,24,14088024,"5, Dhurkot Rural Municipality",Gulmi,Dhurkot Branach,12/02/2019,MF
DLBS,25,14088025,"5, Sakhuwa Prasauni Rural Municipality",Parsa,Mahuwan Branch,04/08/2019,MF
DLBS,26,14088026,"4, Dhobini Rural Municipality",Parsa,Langadi Branch,04/08/2019,MF
DLBS,27,14088027,"1, Karaiyamai Rural Municipality",Bara,Madhuban Branch,04/08/2019,MF
DLBS,28,14088028,"1, Aadarsha Kotwal Rural Municipality",Bara,Chimtaha Branch,04/08/2019,MF
DLBS,29,14088029,"5, Katahariya Municipality",Rautahat,Katahariya Branch,04/08/2019,MF
DLBS,30,14088030,"3, Madhya Bindu Municipality",Nawalparasi East,Kaluwa Branch,04/08/2019,MF
DLBS,31,14088031,"8, Rapti Rural Municipality",Dang,Sisahaniya Branch,04/08/2019,MF
DLBS,32,14088032,"5, Banganga Municipality",Kapilbastu,Kopawa Branch,04/08/2019,MF
DLBS,33,14088033,"1, Siyari Rural Municipality",Rupandehi,Durgapur Branch,04/08/2019,MF
DLBS,34,14088034,"6, Om Satiya Rural Municipality",Rupandehi,Majhauli Branch,04/08/2019,MF
DLBS,35,14088035,"10, Ramgram Municipality",Nawalparasi West,Manjhariya Branch,04/08/2019,MF
DLBS,36,14088036,"7, Mahagadhimai Municipality",Bara,Benauli Branch,04/08/2019,MF
DLBS,37,14088037,"1, Mayadevi Rural Municipality",Kapilbastu,Pakadi Branch,04/08/2019,MF
DLBS,38,14088038,"6, Bhimphedi Rural Municipality",Makwanpur,Bhimphedi Branch,12/07/2020,MF
DLBS,39,14088039,"5, Kalika Municipality",Chitawan,Padampur Branch,12/07/2020,MF
DLBS,40,14088040,"12, Tansen Municipality",Palpa,Branch office Tansen,14/05/2021,MF
DLBS,41,14088041,"3, Rambha Rural Municipality",Palpa,Branch office Rambha,14/05/2021,MF
DLBS,42,14088042,"2, Walling Municipality",Syangja,Branch office Simalchaupari,14/05/2021,MF
DLBS,43,14088043,"12, Byas Municipality",Tanahu,Branch office Ghasikuwa,14/05/2021,MF
DLBS,44,14088044,"12, Shuklagandaki Municipality",Tanahu,Branch office Ghari,14/05/2021,MF
DLBS,45,14088045,"8, Galyang Municipality",Syangja,Branch office Karadi,25/08/2021,MF
CYCL,1,14089001,"8, Pokhara Metropolitian City",Kaski,Head office,15/03/2019,MF
CYCL,2,14089002,"2, Baglung Municipality",Baglung,Baglung Branch,15/03/2019,MF
CYCL,3,14089003,"3, Galkot Municipality",Baglung,Hatiya Branch,15/03/2019,MF
CYCL,4,14089004,"8, Resunga Municipality",Gulmi,Tamghas Branch,15/03/2019,MF
CYCL,5,14089005,"7, Bensi Shahar Municipality",Lamjung,Beshishar Branch,15/03/2019,MF
CYCL,6,14089006,"7, Sundarbazar Municipality",Lamjung,Sundarbazar Branch,15/03/2019,MF
CYCL,7,14089007,"2, Badigad Rural Municipality",Baglung,Kharbang Branch,15/03/2019,MF
CYCL,8,14089008,"1, Dhorpatan Municipality",Baglung,Burtibang Branch,15/03/2019,MF
CYCL,9,14089009,"1, Jaimuni Municipality",Baglung,Kushmishera Branch,15/03/2019,MF
CYCL,10,14089010,"4, Chandrakot Rural Municipality",Gulmi,Shantipur Branch,15/03/2019,MF
CYCL,11,14089011,"2, Tansen Municipality",Palpa,Tansen Branch,15/03/2019,MF
CYCL,12,14089012,"8, Jaimuni Municipality",Baglung,Belbagar Branch,15/03/2019,MF
CYCL,13,14089013,"2, Bareng Rural Municipality",Baglung,Bareng Branch,15/03/2019,MF
CYCL,14,14089014,"2, Kathekhola Rural Municipality",Baglung,Acchete Branch,15/03/2019,MF
CYCL,15,14089015,"2, Byas Municipality",Tanahu,Damauli Branch,15/03/2019,MF
CYCL,16,14089016,"7, Shuklagandaki Municipality",Tanahu,Khairenitar Branch,15/03/2019,MF
CYCL,17,14089017,"5, Rampur Municipality",Palpa,Rampur Branch,15/03/2019,MF
